sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,floor_flips_le28,floor_flips_gt28,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2022-23,2021-22,11,28,5,false,1687,1548,31,4,60.25,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,26,26,18,0,1.9230769230769231,26,31,14,6,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,16,42,14,0,0,29,9,34,18,,,,,,,,,,,1484.6570035466896,53.02346441238177,1710.5304580727416,61.09037350259791,,55,f82a462d3eb2,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2023-24,2022-23,11,28,5,false,1792,1424,29,2,64,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,26,26,17,0,1.6923076923076923,26,29,11,8,10,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,21,0,0,34,17,37,4,,,,,,,,,,,1412.0616730355432,50.430774036983685,1818.4148917667962,64.9433889916713,,55,025d70cb5565,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2024-25,2023-24,11,28,5,false,1851,1704,24,0,66.10714285714286,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,26,26,17,0,1.8461538461538463,26,24,12,7,14,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,8,0,0,33,5,0,0,,,,,,,,,,,1656.4013083792024,59.15718958497151,1793.9745048179382,64.07051802921208,,55,d7639030dcde,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2025-26,2024-25,11,28,5,false,1590,1489,25,0,56.785714285714285,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,26,26,14,0,2.5384615384615383,26,25,12,5,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,33,11,0,0,,,,,,,,,,,1489.4444416753352,53.19444434554769,1615.1001647501112,57.6821487410754,,55,b5c18c2f39b5,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2020-21,2019-20,16,23,5,false,1428,1189,23,2,62.08695652173913,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,21,21,13,0,1.8095238095238095,21,23,7,11,-8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,34,32,23,0,0,26,3,19,8,,,,,,,,,,,1229.9728241965981,53.47707931289557,1451.6585471286844,63.11558900559498,,55,38103e5146cf,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2021-22,2020-21,16,23,5,false,1393,1260,25,2,60.56521739130435,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,21,21,20,0,1.1428571428571428,21,25,10,7,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,57,61,27,0,0,36,23,26,6,,,,,,,,,,,1299.404660675238,56.495854811966865,1474.3686498960808,64.10298477809047,,55,88076620b267,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2022-23,2021-22,16,23,5,false,1442,1106,22,1,62.69565217391305,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,21,21,14,0,2.142857142857143,21,22,11,4,11,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,14,36,14,0,0,29,4,34,18,,,,,,,,,,,1120.5017860161925,48.71746895722576,1458.3199920836776,63.405217047116416,,55,f8a4e38b18ca,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2023-24,2022-23,16,23,5,false,1388,1077,24,2,60.34782608695652,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,21,21,15,0,1.7142857142857142,21,24,8,6,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,17,0,0,34,4,37,4,,,,,,,,,,,1097.4323663170342,47.71445070943627,1472.559668459194,64.0243334112693,,55,36f167db5055,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2024-25,2023-24,16,23,5,false,1477,1336,22,1,64.21739130434783,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,21,21,15,0,1.6666666666666667,21,22,11,5,15,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,10,8,0,0,33,20,0,0,,,,,,,,,,,1341.1098827586973,58.30912533733466,1485.3815248439205,64.58180542799654,,55,35d18512b286,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2025-26,2024-25,16,23,5,false,1425,1288,22,2,61.95652173913044,56,,,,,,,1289,56.04347826086956,1127,49,21,21,13,0,2,21,22,7,7,0,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,33,2,0,0,,,,,,,,,,,1210.7845477335868,52.642806423199424,1331.7527388522478,57.90229299357599,,55,334a04b1176a,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2020-21,2019-20,21,18,5,false,1120,942,20,4,62.22222222222222,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,16,16,13,0,1.25,16,20,5,11,-12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,32,23,26,23,0,0,26,3,35,19,,,,,,,,,,,965.0577004029183,53.614316689051016,1130.8018194452682,62.822323302514896,,55,3828563d2a28,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2021-22,2020-21,21,18,5,false,1047,944,19,1,58.166666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,16,16,15,0,1.1875,16,19,7,6,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,59,25,51,19,0,0,36,17,26,6,,,,,,,,,,,1001.6196502423109,55.64553612457283,1144.9054262072705,63.60585701151503,,55,2614de13199f,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2022-23,2021-22,21,18,5,false,1251,1181,18,1,69.5,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,16,16,10,0,2.25,16,18,8,5,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,36,14,28,10,0,0,29,11,34,18,,,,,,,,,,,1158.6929566977274,64.37183092765152,1220.0121599153445,67.77845332863025,,55,31d9909a9a64,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2023-24,2022-23,21,18,5,false,1174,909,19,2,65.22222222222223,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,16,16,12,0,1.8125,16,19,5,5,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,17,17,17,0,0,34,6,37,4,,,,,,,,,,,983.9104970154252,54.661694278634734,1170.5259374084612,65.02921874491452,,55,5879fc9506cd,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2024-25,2023-24,21,18,5,false,1114,1047,16,0,61.888888888888886,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,16,16,10,0,1.9375,16,16,8,4,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,6,8,0,0,33,9,0,0,,,,,,,,,,,1083.1214825517532,60.17341569731962,1161.7860929494304,64.54367183052392,,55,0f4f24f82c7f,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2025-26,2024-25,21,18,5,false,1138,950,16,1,63.22222222222222,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,16,16,7,0,2.625,16,16,7,5,2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,33,2,0,0,,,,,,,,,,,939.2500791521638,52.180559952897994,1090.8144320239471,60.600801779108174,,55,0f8336277f6d,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2020-21,2019-20,26,13,5,false,772,638,11,0,59.38461538461539,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,11,11,8,0,1.6363636363636365,11,11,2,7,-8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,12,23,10,11,0,0,35,13,0,0,,,,,,,,,,,670.4208553775125,51.57083502903942,815.451727700573,62.72705597696715,,55,d47cf2db42a3,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2021-22,2020-21,26,13,5,false,808,636,14,2,62.15384615384615,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,11,11,10,0,1.1818181818181819,11,14,5,1,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,19,28,4,0,0,36,17,28,4,,,,,,,,,,,683.4259804919013,52.571229268607794,889.1535851605931,68.39642962773793,,55,1283622164da,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2022-23,2021-22,26,13,5,false,945,812,12,0,72.6923076923077,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,11,11,7,0,2.090909090909091,11,12,6,2,0,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,28,10,12,4,0,0,29,8,34,18,,,,,,,,,,,799.3800118635701,61.49077014335155,936.0746015681472,72.00573858216516,,55,485d7e3d0d70,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2023-24,2022-23,26,13,5,false,825,620,12,0,63.46153846153846,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,11,11,6,0,2.272727272727273,11,12,6,3,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,17,13,15,1,0,0,34,0,37,4,,,,,,,,,,,639.9664124973258,49.228185576717365,834.1035159836124,64.16180892181634,,55,72c93b86408c,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2024-25,2023-24,26,13,5,false,793,710,8,0,61,54.61538461538461,,,,,,,710,54.61538461538461,637,49,11,11,6,0,3.6363636363636362,11,8,6,1,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,6,8,6,4,0,0,33,7,0,0,,,,,,,,,,,765.6749971066165,58.89807670050896,807.5678460738702,62.12060354414386,,55,ab53d0f632bd,-,none
SCHEDFLOOR#1,1787072997-2775058,ON + schedule GW8,1,false,2025-26,2024-25,26,13,5,false,830,761,11,1,63.84615384615385,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,11,11,7,0,1.7272727272727273,11,11,3,4,-2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,8,10,8,10,0,0,33,10,0,0,,,,,,,,,,,708.4052335728627,54.492710274835595,783.6771000654009,60.28285385118468,,55,e2397dc452c0,-,none
